Candidate_ID,Resume_Text,Skills,Education,Experience_Years,Job_ID,Job_Title,Required_Skills,Job_Fit_Score,Outcome
Candidate_157,"Experienced professional skilled in Deep Learning, Project Management, SQL, C++, Agile.","Deep Learning, Project Management, SQL, C++, Agile",B.Tech,5,Job_164,Software Engineer,"Java, Deep Learning, React, Python, Project Management",0.44,Rejected
Candidate_672,"Experienced professional skilled in Deep Learning, Leadership, Machine Learning, Agile, Python.","Deep Learning, Leadership, Machine Learning, Agile, Python",M.Tech,6,Job_127,Machine Learning Engineer,"Deep Learning, Agile",0.84,Hired
Candidate_728,"Experienced professional skilled in Communication, C++, Machine Learning, Deep Learning.","Communication, C++, Machine Learning, Deep Learning",MBA,13,Job_452,Frontend Developer,"Java, Agile, Leadership, Deep Learning, Machine Learning",0.64,Shortlisted
Candidate_637,"Experienced professional skilled in React, Python, Machine Learning, Project Management.","React, Python, Machine Learning, Project Management",M.Tech,3,Job_486,Frontend Developer,"Scrum, C++",0.12,Rejected
Candidate_771,"Experienced professional skilled in Agile, Leadership, C++, Machine Learning, React, Python.","Agile, Leadership, C++, Machine Learning, React, Python",M.Sc,2,Job_419,Frontend Developer,"Leadership, Agile, Java",0.48,Rejected
Candidate_153,"Experienced professional skilled in Scrum, C++, Communication, Java, Node.js.","Scrum, C++, Communication, Java, Node.js",M.Tech,4,Job_53,Frontend Developer,"Leadership, Deep Learning, C++",0.36,Rejected
Candidate_123,"Experienced professional skilled in Leadership, Python, Communication, Agile, Java.","Leadership, Python, Communication, Agile, Java",M.Sc,5,Job_252,Software Engineer,"C++, Project Management, React, Deep Learning",0.2,Rejected
Candidate_45,"Experienced professional skilled in C++, SQL, Python, Node.js, Machine Learning.","C++, SQL, Python, Node.js, Machine Learning",MBA,11,Job_257,Machine Learning Engineer,"React, C++",0.7,Shortlisted
Candidate_573,"Experienced professional skilled in Deep Learning, Agile, Machine Learning, Node.js.","Deep Learning, Agile, Machine Learning, Node.js",B.Tech,3,Job_286,Backend Developer,"Python, Machine Learning, Communication, C++",0.27,Rejected
Candidate_814,"Experienced professional skilled in Python, Java, Node.js, Leadership.","Python, Java, Node.js, Leadership",M.Sc,14,Job_436,Frontend Developer,"Java, Node.js, SQL, Scrum",0.7,Shortlisted
Candidate_302,"Experienced professional skilled in Agile, Java, Python, Leadership, Scrum, Deep Learning.","Agile, Java, Python, Leadership, Scrum, Deep Learning",MBA,9,Job_217,Frontend Developer,"Scrum, Java, Leadership, Project Management, Communication",0.72,Shortlisted
Candidate_752,"Experienced professional skilled in Project Management, Agile, Machine Learning, SQL, Scrum, React.","Project Management, Agile, Machine Learning, SQL, Scrum, React",B.Tech,7,Job_30,Machine Learning Engineer,"Deep Learning, Leadership, Communication, React",0.43,Rejected
Candidate_352,"Experienced professional skilled in C++, Communication, React, Machine Learning, Scrum.","C++, Communication, React, Machine Learning, Scrum",B.Sc,4,Job_476,Data Scientist,"Communication, Scrum",0.76,Hired
Candidate_339,"Experienced professional skilled in Leadership, Communication, C++, Java, Agile, SQL.","Leadership, Communication, C++, Java, Agile, SQL",M.Tech,14,Job_389,Machine Learning Engineer,"Deep Learning, Node.js, Leadership",0.6,Shortlisted
Candidate_491,"Experienced professional skilled in React, Deep Learning, Scrum, Python.","React, Deep Learning, Scrum, Python",M.Sc,2,Job_249,Data Scientist,"Project Management, Scrum, Agile",0.28,Rejected
Candidate_322,"Experienced professional skilled in C++, Agile, Leadership.","C++, Agile, Leadership",M.Tech,14,Job_238,Machine Learning Engineer,"Communication, Deep Learning",0.4,Rejected
Candidate_109,"Experienced professional skilled in React, Scrum, Deep Learning, Leadership.","React, Scrum, Deep Learning, Leadership",M.Sc,13,Job_499,Data Scientist,"Python, Scrum, React",0.8,Hired
Candidate_446,"Experienced professional skilled in Python, Communication, Machine Learning, Agile, Java, Scrum.","Python, Communication, Machine Learning, Agile, Java, Scrum",MBA,11,Job_13,Machine Learning Engineer,"React, Python, Machine Learning",0.8,Hired
Candidate_463,"Experienced professional skilled in Leadership, Java, React, SQL.","Leadership, Java, React, SQL",M.Tech,11,Job_243,Backend Developer,"Machine Learning, Project Management, React, Scrum, C++",0.52,Shortlisted
Candidate_61,"Experienced professional skilled in C++, Agile, Node.js, Python, Communication, Project Management.","C++, Agile, Node.js, Python, Communication, Project Management",MBA,10,Job_395,Software Engineer,"Node.js, Java, React",0.6,Shortlisted
Candidate_103,"Experienced professional skilled in C++, Leadership, Communication.","C++, Leadership, Communication",M.Sc,12,Job_290,Project Manager,"Python, Machine Learning, Agile, Node.js",0.4,Rejected
Candidate_481,"Experienced professional skilled in Leadership, React, SQL.","Leadership, React, SQL",B.Tech,9,Job_340,Machine Learning Engineer,"Agile, Node.js",0.36,Rejected
Candidate_715,"Experienced professional skilled in Python, React, Agile, C++.","Python, React, Agile, C++",M.Sc,7,Job_52,Data Scientist,"SQL, C++",0.58,Shortlisted
Candidate_779,"Experienced professional skilled in Project Management, Communication, Scrum, Java.","Project Management, Communication, Scrum, Java",MBA,2,Job_23,Machine Learning Engineer,"Communication, Machine Learning, Project Management",0.48,Rejected
Candidate_179,"Experienced professional skilled in Agile, React, Machine Learning.","Agile, React, Machine Learning",MBA,4,Job_499,Frontend Developer,"Java, Scrum, Agile, SQL",0.31,Rejected
Candidate_781,"Experienced professional skilled in Machine Learning, Java, Scrum, Deep Learning, Agile.","Machine Learning, Java, Scrum, Deep Learning, Agile",B.Tech,11,Job_498,Project Manager,"Machine Learning, Communication",0.7,Shortlisted
Candidate_144,"Experienced professional skilled in Project Management, Scrum, C++.","Project Management, Scrum, C++",MBA,1,Job_138,Machine Learning Engineer,"Deep Learning, Node.js, Agile, Communication, Machine Learning",0.04,Rejected
Candidate_653,"Experienced professional skilled in Leadership, C++, Agile, Machine Learning, Scrum, Deep Learning.","Leadership, C++, Agile, Machine Learning, Scrum, Deep Learning",B.Sc,10,Job_49,Project Manager,"Project Management, Communication",0.4,Rejected
Candidate_226,"Experienced professional skilled in SQL, Deep Learning, Python.","SQL, Deep Learning, Python",M.Sc,3,Job_191,Software Engineer,"Agile, Project Management",0.12,Rejected
Candidate_529,"Experienced professional skilled in Agile, Scrum, React, Leadership.","Agile, Scrum, React, Leadership",MBA,11,Job_210,Data Scientist,"Leadership, C++, Node.js",0.6,Shortlisted
Candidate_919,"Experienced professional skilled in C++, SQL, Java.","C++, SQL, Java",B.Tech,9,Job_461,Data Scientist,"Python, Communication",0.36,Rejected
Candidate_543,"Experienced professional skilled in React, Node.js, Machine Learning.","React, Node.js, Machine Learning",M.Tech,11,Job_466,Data Scientist,"Node.js, Leadership, SQL, Python, Scrum",0.52,Shortlisted
Candidate_366,"Experienced professional skilled in Agile, React, Project Management, Python, Deep Learning, Machine Learning.","Agile, React, Project Management, Python, Deep Learning, Machine Learning",M.Sc,10,Job_295,Software Engineer,"SQL, C++, Machine Learning, Node.js",0.55,Shortlisted
Candidate_366,"Experienced professional skilled in C++, React, Java, Node.js.","C++, React, Java, Node.js",M.Tech,7,Job_471,Project Manager,"C++, Node.js, Java, Project Management",0.73,Shortlisted
Candidate_683,"Experienced professional skilled in React, Python, Node.js, Java, C++, Scrum.","React, Python, Node.js, Java, C++, Scrum",M.Sc,8,Job_128,Frontend Developer,"Java, SQL, Scrum, Deep Learning, React",0.68,Shortlisted
Candidate_453,"Experienced professional skilled in Scrum, Leadership, Deep Learning, C++, Communication, SQL.","Scrum, Leadership, Deep Learning, C++, Communication, SQL",B.Tech,13,Job_458,Software Engineer,"Project Management, Machine Learning, Node.js, Scrum",0.55,Shortlisted
Candidate_29,"Experienced professional skilled in Deep Learning, Python, Project Management, Leadership, SQL.","Deep Learning, Python, Project Management, Leadership, SQL",M.Tech,5,Job_39,Machine Learning Engineer,"Scrum, Node.js",0.2,Rejected
Candidate_28,"Experienced professional skilled in Java, React, Communication.","Java, React, Communication",M.Tech,9,Job_26,Machine Learning Engineer,"React, Scrum, Machine Learning, C++, Java",0.6,Shortlisted
Candidate_455,"Experienced professional skilled in SQL, Scrum, Deep Learning, C++, Python.","SQL, Scrum, Deep Learning, C++, Python",M.Sc,11,Job_299,Software Engineer,"Communication, Project Management, Python",0.6,Shortlisted
Candidate_158,"Experienced professional skilled in Project Management, Deep Learning, React, Agile, Python, Leadership.","Project Management, Deep Learning, React, Agile, Python, Leadership",B.Tech,5,Job_51,Frontend Developer,"Node.js, Project Management, Java, SQL",0.35,Rejected
Candidate_294,"Experienced professional skilled in Leadership, Project Management, Agile.","Leadership, Project Management, Agile",M.Tech,13,Job_440,Frontend Developer,"Communication, Scrum, SQL, React, Java",0.4,Rejected
Candidate_18,"Experienced professional skilled in SQL, Agile, Scrum, Deep Learning, Python, Java.","SQL, Agile, Scrum, Deep Learning, Python, Java",M.Tech,11,Job_408,Frontend Developer,"Python, Deep Learning, Machine Learning, Leadership",0.7,Shortlisted
Candidate_866,"Experienced professional skilled in Scrum, Leadership, Machine Learning, React, Node.js.","Scrum, Leadership, Machine Learning, React, Node.js",B.Tech,1,Job_366,Software Engineer,"Leadership, C++, Node.js, React, Agile",0.4,Rejected
Candidate_511,"Experienced professional skilled in Project Management, Communication, Node.js.","Project Management, Communication, Node.js",B.Sc,2,Job_89,Project Manager,"Project Management, Leadership, Agile, Node.js",0.38,Rejected
Candidate_288,"Experienced professional skilled in Project Management, Deep Learning, Java, React, Communication.","Project Management, Deep Learning, Java, React, Communication",B.Sc,13,Job_497,Backend Developer,"Agile, Deep Learning, Java",0.8,Hired
Candidate_470,"Experienced professional skilled in Deep Learning, Agile, Python, Node.js, Scrum.","Deep Learning, Agile, Python, Node.js, Scrum",M.Sc,1,Job_153,Project Manager,"Project Management, SQL, Java",0.04,Rejected
Candidate_668,"Experienced professional skilled in React, Project Management, Node.js.","React, Project Management, Node.js",B.Tech,1,Job_301,Frontend Developer,"Node.js, Agile, C++",0.24,Rejected
Candidate_77,"Experienced professional skilled in Node.js, React, Leadership, C++.","Node.js, React, Leadership, C++",MBA,7,Job_336,Software Engineer,"Python, React",0.58,Shortlisted
Candidate_840,"Experienced professional skilled in Leadership, C++, React, Communication, Node.js, Scrum.","Leadership, C++, React, Communication, Node.js, Scrum",M.Tech,11,Job_477,Software Engineer,"Deep Learning, Java, Agile, SQL, Machine Learning",0.4,Rejected
Candidate_886,"Experienced professional skilled in Java, C++, Leadership, Agile.","Java, C++, Leadership, Agile",B.Sc,13,Job_244,Project Manager,"Deep Learning, Machine Learning, Leadership, Agile, Communication",0.64,Shortlisted
Candidate_452,"Experienced professional skilled in Machine Learning, Java, Communication.","Machine Learning, Java, Communication",B.Tech,10,Job_36,Frontend Developer,"Machine Learning, SQL, Deep Learning, C++, Agile",0.52,Shortlisted
Candidate_817,"Experienced professional skilled in Communication, Project Management, Python, React.","Communication, Project Management, Python, React",M.Tech,6,Job_396,Frontend Developer,"SQL, Communication",0.54,Shortlisted
Candidate_934,"Experienced professional skilled in Machine Learning, Scrum, Python, Java.","Machine Learning, Scrum, Python, Java",MBA,15,Job_317,Frontend Developer,"React, Agile, Machine Learning",0.6,Shortlisted
Candidate_539,"Experienced professional skilled in Project Management, SQL, Machine Learning, C++.","Project Management, SQL, Machine Learning, C++",M.Tech,5,Job_49,Data Scientist,"React, Communication, SQL",0.4,Rejected
Candidate_125,"Experienced professional skilled in Machine Learning, SQL, Deep Learning.","Machine Learning, SQL, Deep Learning",M.Sc,11,Job_326,Machine Learning Engineer,"Python, Deep Learning, Project Management, Agile",0.55,Shortlisted
Candidate_785,"Experienced professional skilled in React, Node.js, SQL, Python, Communication.","React, Node.js, SQL, Python, Communication",MBA,4,Job_439,Data Scientist,"React, Agile, Java",0.36,Rejected
Candidate_959,"Experienced professional skilled in Agile, Node.js, Deep Learning, Communication.","Agile, Node.js, Deep Learning, Communication",B.Sc,3,Job_440,Project Manager,"Node.js, Scrum, Project Management, Python",0.27,Rejected
Candidate_632,"Experienced professional skilled in Python, C++, Deep Learning.","Python, C++, Deep Learning",B.Tech,14,Job_242,Software Engineer,"Agile, Project Management",0.4,Rejected
Candidate_837,"Experienced professional skilled in Scrum, Machine Learning, Leadership, Python, React, Node.js.","Scrum, Machine Learning, Leadership, Python, React, Node.js",B.Tech,1,Job_291,Backend Developer,"Python, Leadership, Project Management",0.44,Rejected
Candidate_793,"Experienced professional skilled in SQL, Machine Learning, Java.","SQL, Machine Learning, Java",B.Sc,13,Job_428,Software Engineer,"Java, Project Management, React",0.6,Shortlisted
Candidate_156,"Experienced professional skilled in Communication, Java, Scrum, SQL.","Communication, Java, Scrum, SQL",B.Sc,15,Job_425,Data Scientist,"Agile, SQL, React",0.6,Shortlisted
Candidate_802,"Experienced professional skilled in SQL, Node.js, Machine Learning, Leadership, Project Management, Scrum.","SQL, Node.js, Machine Learning, Leadership, Project Management, Scrum",B.Sc,10,Job_302,Project Manager,"Node.js, Scrum, Deep Learning",0.8,Hired
Candidate_582,"Experienced professional skilled in Machine Learning, Leadership, Java, Agile, SQL.","Machine Learning, Leadership, Java, Agile, SQL",MBA,9,Job_38,Project Manager,"Python, Project Management, Node.js, Java, Leadership",0.6,Shortlisted
